Tanggal;Tn;Tx;Tavg;RH_avg;RR;ss;ff_x;ddd_x;ff_avg;ddd_car
18/06/2021;26.00;30.40;27.40;84.00;0.20;0.30;3.00;130.00;1.00;C 
19/06/2021;25.60;27.60;26.00;92.00;0.90;1.20;5.00;320.00;1.00;C 
20/06/2021;24.20;30.80;27.00;83.00;16.70;0.00;5.00;340.00;1.00;C 
21/06/2021;;32.00;26.50;85.00;1.60;3.00;7.00;260.00;2.00;C 
22/06/2021;25.00;31.20;27.60;79.00;0.00;3.70;3.00;340.00;1.00;C 
23/06/2021;25.20;30.80;27.80;81.00;0.00;5.50;5.00;320.00;1.00;C 
24/06/2021;25.00;30.20;27.30;81.00;;0.00;5.00;320.00;1.00;C 
25/06/2021;25.40;33.00;28.50;78.00;0.00;1.20;4.00;330.00;1.00;C 
26/06/2021;25.80;32.60;29.00;78.00;0.00;5.40;4.00;330.00;1.00;C 
27/06/2021;26.40;33.00;28.90;78.00;0.00;4.50;6.00;320.00;1.00;C 
28/06/2021;25.00;32.60;28.40;78.00;0.00;4.00;4.00;330.00;1.00;C 
29/06/2021;;32.20;28.50;74.00;;1.00;7.00;330.00;2.00;C 
30/06/2021;26.00;30.20;27.50;82.00;0.40;4.20;4.00;330.00;1.00;C 
01/07/2021;26.00;31.00;26.30;86.00;1.00;2.00;4.00;330.00;1.00;C 
02/07/2021;24.00;32.40;28.30;75.00;12.00;1.00;4.00;130.00;1.00;C 
03/07/2021;26.00;33.80;29.00;73.00;0.00;6.80;3.00;120.00;1.00;C 
04/07/2021;25.60;33.80;29.00;74.00;;6.50;4.00;250.00;1.00;C 
05/07/2021;26.20;32.40;28.60;76.00;0.00;6.60;4.00;300.00;1.00;C 
06/07/2021;25.00;32.20;28.60;74.00;;5.50;3.00;300.00;1.00;C 
07/07/2021;26.00;31.80;28.50;70.00;;6.50;5.00;320.00;1.00;C 
08/07/2021;25.20;33.20;28.50;69.00;0.00;4.60;3.00;90.00;1.00;C 
09/07/2021;25.40;34.00;29.30;71.00;0.00;4.00;7.00;320.00;1.00;C 
10/07/2021;25.00;32.60;29.60;73.00;;5.80;3.00;110.00;2.00;E 
11/07/2021;26.60;32.00;29.00;77.00;;3.00;6.00;110.00;2.00;C 
12/07/2021;26.60;33.40;29.30;69.00;0.00;5.20;4.00;130.00;1.00;C 
13/07/2021;24.00;31.00;27.50;78.00;0.00;6.60;7.00;290.00;2.00;C 
14/07/2021;25.00;31.60;28.10;75.00;;0.00;5.00;350.00;1.00;C 
15/07/2021;25.60;32.00;28.30;75.00;0.00;1.40;7.00;320.00;1.00;C 
16/07/2021;25.80;33.00;28.70;68.00;0.00;4.60;3.00;140.00;1.00;C 
17/07/2021;26.00;34.00;29.20;69.00;0.00;5.50;4.00;330.00;1.00;C 
18/07/2021;24.00;32.60;28.60;72.00;;6.50;5.00;330.00;1.00;C 
19/07/2021;26.20;31.80;29.00;75.00;;6.50;3.00;110.00;0.00;C 
20/07/2021;26.40;32.40;28.40;79.00;0.00;1.20;4.00;340.00;1.00;C 
21/07/2021;26.40;32.60;28.70;77.00;0.00;5.00;5.00;320.00;2.00;C 
22/07/2021;;32.00;28.30;78.00;0.00;4.20;4.00;330.00;1.00;C 
23/07/2021;25.00;31.00;27.10;82.00;17.80;0.40;7.00;330.00;2.00;C 
24/07/2021;25.40;31.00;27.80;81.00;2.50;1.80;4.00;350.00;1.00;C 
25/07/2021;24.60;32.60;27.70;79.00;2.50;2.60;5.00;310.00;1.00;C 
26/07/2021;24.00;33.20;28.30;69.00;;6.50;4.00;100.00;1.00;C 
27/07/2021;24.60;33.60;28.40;66.00;;6.50;5.00;20.00;1.00;C 
28/07/2021;25.00;33.60;28.50;64.00;0.00;6.90;4.00;90.00;1.00;C 
29/07/2021;25.40;32.80;28.60;67.00;0.00;6.50;5.00;290.00;2.00;C 
30/07/2021;25.00;33.00;29.00;72.00;;5.70;5.00;350.00;1.00;C 
31/07/2021;26.60;31.60;29.00;70.00;;7.00;6.00;330.00;2.00;C 
01/08/2021;25.60;32.00;28.30;78.00;3.30;3.00;5.00;340.00;2.00;C 
02/08/2021;25.80;32.00;28.60;76.00;0.00;5.80;8.00;340.00;2.00;C 
03/08/2021;;32.40;28.70;75.00;;4.90;4.00;340.00;2.00;C 
04/08/2021;25.80;32.40;29.10;70.00;;6.00;8.00;320.00;2.00;SE
05/08/2021;26.80;31.00;27.40;81.00;0.00;6.30;5.00;300.00;1.00;C 
06/08/2021;24.60;33.00;28.30;72.00;6.20;2.50;6.00;70.00;2.00;C 
07/08/2021;25.00;33.40;29.00;74.00;;6.50;4.00;80.00;2.00;E 
08/08/2021;26.20;33.40;29.30;74.00;;7.20;5.00;70.00;2.00;E 
09/08/2021;26.80;33.00;29.60;75.00;0.00;5.80;5.00;60.00;2.00;C 
10/08/2021;24.60;30.80;27.10;84.00;66.50;7.40;4.00;360.00;1.00;C 
11/08/2021;24.60;33.20;28.70;74.00;0.00;0.40;4.00;330.00;2.00;C 
12/08/2021;25.20;33.80;29.10;64.00;;6.50;5.00;30.00;2.00;C 
13/08/2021;25.60;30.40;28.20;76.00;0.00;7.00;6.00;330.00;1.00;C 
14/08/2021;26.20;33.60;29.10;72.00;0.00;2.00;5.00;250.00;2.00;C 
15/08/2021;25.80;34.40;29.60;68.00;;6.30;5.00;80.00;2.00;C 
16/08/2021;26.40;33.60;29.40;67.00;;6.40;5.00;80.00;2.00;C 
17/08/2021;27.00;32.60;29.30;71.00;0.00;7.50;6.00;350.00;1.00;C 
18/08/2021;27.00;32.00;28.80;73.00;0.00;5.20;7.00;300.00;2.00;C 
19/08/2021;25.00;32.40;28.20;75.00;;4.00;5.00;340.00;2.00;C 
20/08/2021;25.40;32.40;28.60;72.00;;4.20;7.00;350.00;2.00;C 
21/08/2021;26.00;30.80;27.60;77.00;3.70;4.50;7.00;320.00;2.00;C 
22/08/2021;25.60;33.40;28.80;74.00;;1.50;4.00;90.00;1.00;C 
23/08/2021;25.60;31.80;28.80;77.00;;3.40;6.00;340.00;1.00;C 
24/08/2021;26.80;32.20;29.10;72.00;;6.50;8.00;330.00;2.00;C 
25/08/2021;26.00;31.80;28.50;68.00;0.00;2.10;4.00;330.00;1.00;C 
26/08/2021;26.00;33.00;28.90;66.00;0.00;5.70;8.00;350.00;2.00;C 
27/08/2021;25.60;33.20;28.60;71.00;;7.50;4.00;340.00;1.00;C 
28/08/2021;26.20;33.40;29.80;63.00;;7.00;3.00;140.00;1.00;C 
29/08/2021;27.20;32.00;28.60;72.00;0.00;6.50;4.00;340.00;1.00;C 
30/08/2021;25.40;31.60;28.70;77.00;;0.50;7.00;320.00;2.00;C 
31/08/2021;26.80;32.60;29.30;79.00;;2.00;4.00;320.00;1.00;C 
01/09/2021;26.20;34.00;29.40;70.00;;3.00;6.00;20.00;1.00;C 
02/09/2021;26.80;32.20;28.90;71.00;0.00;7.00;4.00;320.00;1.00;C 
03/09/2021;26.80;32.40;29.00;70.00;0.00;6.00;4.00;330.00;1.00;C 
04/09/2021;25.00;32.00;28.70;70.00;;4.40;4.00;20.00;1.00;C 
05/09/2021;26.40;33.20;29.60;67.00;;7.00;7.00;340.00;2.00;C 
06/09/2021;27.20;33.40;29.60;72.00;0.00;5.20;5.00;120.00;2.00;C 
07/09/2021;27.00;31.40;28.80;74.00;0.00;4.30;4.00;340.00;1.00;C 
08/09/2021;25.00;32.00;27.90;78.00;6.90;4.00;7.00;320.00;2.00;C 
09/09/2021;23.60;32.40;27.80;74.00;22.00;7.20;7.00;330.00;1.00;C 
10/09/2021;24.80;32.80;28.50;64.00;0.00;8.70;3.00;10.00;1.00;C 
11/09/2021;26.00;32.40;29.10;70.00;0.00;8.00;3.00;320.00;1.00;C 
12/09/2021;27.20;31.20;28.80;76.00;0.00;5.00;3.00;80.00;1.00;C 
13/09/2021;26.40;33.20;29.30;73.00;;1.60;5.00;150.00;2.00;C 
14/09/2021;24.80;27.60;25.80;89.00;36.70;5.50;4.00;260.00;1.00;C 
15/09/2021;24.00;31.80;28.00;82.00;5.70;0.00;7.00;340.00;2.00;C 
16/09/2021;25.00;33.60;29.20;77.00;;5.60;5.00;350.00;2.00;C 
17/09/2021;26.60;34.20;29.70;72.00;0.00;9.70;4.00;140.00;2.00;C 
18/09/2021;26.80;35.00;30.50;63.00;;8.00;3.00;120.00;1.00;C 
19/09/2021;27.80;32.40;28.60;76.00;0.00;8.00;5.00;300.00;1.00;C 
20/09/2021;26.00;31.80;28.80;72.00;17.00;5.60;5.00;330.00;1.00;C 
21/09/2021;25.00;32.60;28.80;71.00;;;5.00;330.00;1.00;C 
22/09/2021;26.40;33.80;29.50;69.00;;6.00;4.00;50.00;1.00;C 
23/09/2021;27.00;33.80;29.70;69.00;0.00;8.00;6.00;100.00;2.00;C 
24/09/2021;25.60;34.00;29.90;69.00;;6.90;4.00;60.00;2.00;E 
25/09/2021;27.00;33.60;29.90;73.00;;8.00;5.00;130.00;2.00;E 
26/09/2021;27.20;33.00;29.70;74.00;0.00;9.80;5.00;110.00;2.00;C 
27/09/2021;26.20;32.60;29.10;79.00;17.60;8.00;4.00;300.00;1.00;C 
28/09/2021;25.00;33.20;29.00;80.00;7.50;7.00;5.00;330.00;2.00;C 
29/09/2021;26.60;32.60;29.40;74.00;;6.50;5.00;320.00;2.00;C 
30/09/2021;27.40;32.40;29.60;72.00;0.00;8.00;6.00;330.00;1.00;C 
01/10/2021;26.20;33.60;29.10;75.00;1.50;8.00;5.00;100.00;1.00;C 
02/10/2021;26.00;31.40;28.90;75.00;;3.20;3.00;20.00;1.00;C 
03/10/2021;25.60;33.20;29.10;69.00;;3.00;7.00;290.00;2.00;C 
04/10/2021;26.60;32.40;28.40;75.00;0.00;7.70;6.00;330.00;1.00;C 
05/10/2021;25.40;33.00;29.00;66.00;16.20;4.60;6.00;330.00;1.00;C 
06/10/2021;;33.20;28.70;77.00;;6.80;4.00;330.00;1.00;C 
07/10/2021;25.60;32.40;29.30;66.00;;5.50;8.00;330.00;2.00;C 
08/10/2021;25.80;31.60;28.70;72.00;;6.40;5.00;320.00;1.00;C 
09/10/2021;26.60;33.80;29.60;70.00;0.00;5.60;7.00;320.00;2.00;C 
10/10/2021;26.00;33.40;29.80;72.00;;9.80;5.00;330.00;2.00;C 
11/10/2021;26.80;33.60;29.30;70.00;;7.00;9.00;320.00;2.00;C 
12/10/2021;26.60;33.00;29.50;68.00;0.00;5.80;5.00;310.00;1.00;C 
13/10/2021;27.40;33.40;30.10;68.00;0.00;8.00;5.00;330.00;1.00;C 
14/10/2021;25.80;33.20;29.50;72.00;;7.00;8.00;330.00;2.00;C 
15/10/2021;27.80;34.20;30.20;71.00;0.00;2.70;5.00;330.00;1.00;C 
16/10/2021;26.80;33.60;30.10;70.00;;5.00;5.00;340.00;2.00;C 
17/10/2021;26.00;33.80;30.40;72.00;;5.70;3.00;310.00;1.00;C 
18/10/2021;25.20;28.40;26.00;90.00;55.30;8.00;2.00;110.00;0.00;C 
19/10/2021;24.60;33.20;27.70;77.00;20.70;0.00;5.00;330.00;1.00;C 
20/10/2021;26.00;32.60;29.00;74.00;0.00;2.60;4.00;330.00;1.00;C 
21/10/2021;26.00;32.00;28.50;83.00;46.50;5.80;5.00;320.00;1.00;C 
22/10/2021;26.00;32.40;29.10;77.00;4.00;4.00;5.00;320.00;1.00;C 
23/10/2021;26.40;32.80;29.30;72.00;;3.50;5.00;310.00;1.00;C 
24/10/2021;27.00;33.20;30.00;73.00;0.00;3.60;4.00;330.00;1.00;C 
25/10/2021;27.60;33.20;29.00;75.00;0.00;8.00;4.00;260.00;1.00;C 
26/10/2021;26.00;33.80;29.80;72.00;0.00;3.20;5.00;310.00;1.00;C 
27/10/2021;26.40;32.80;28.70;80.00;1.20;6.00;7.00;330.00;2.00;C 
28/10/2021;25.40;31.40;27.30;86.00;28.10;3.40;4.00;30.00;1.00;C 
29/10/2021;25.00;32.80;28.60;74.00;7.80;2.00;5.00;320.00;2.00;C 
30/10/2021;26.00;33.00;29.30;73.00;;8.00;6.00;340.00;2.00;C 
31/10/2021;26.60;32.80;28.90;77.00;0.80;7.20;4.00;340.00;1.00;C 
01/11/2021;26.40;31.40;27.70;84.00;0.00;4.50;4.00;350.00;1.00;C 
02/11/2021;25.80;32.60;28.60;76.00;2.00;1.60;5.00;260.00;1.00;C 
03/11/2021;25.00;32.60;28.50;78.00;;6.00;4.00;320.00;1.00;C 
04/11/2021;26.40;32.60;29.00;77.00;0.60;5.20;5.00;330.00;2.00;C 
05/11/2021;26.60;29.80;27.90;82.00;0.00;5.80;2.00;290.00;0.00;C 
06/11/2021;26.20;32.80;29.40;76.00;2.00;1.40;6.00;330.00;2.00;C 
07/11/2021;26.00;32.40;27.60;84.00;;7.80;7.00;320.00;2.00;C 
08/11/2021;25.20;32.20;28.30;79.00;19.20;1.80;3.00;320.00;1.00;C 
09/11/2021;25.60;32.00;29.40;78.00;;4.50;4.00;320.00;1.00;C 
10/11/2021;26.40;33.40;28.60;76.00;1.90;3.40;6.00;290.00;1.00;C 
11/11/2021;25.00;31.60;28.30;77.00;2.00;1.10;6.00;260.00;2.00;W 
12/11/2021;26.60;33.60;28.50;74.00;0.00;0.00;3.00;320.00;1.00;C 
13/11/2021;24.80;31.60;27.50;85.00;26.40;1.50;3.00;200.00;1.00;C 
14/11/2021;25.40;34.60;29.40;76.00;30.30;1.70;5.00;250.00;1.00;C 
15/11/2021;26.00;29.60;27.70;80.00;1.00;3.00;4.00;270.00;2.00;W 
16/11/2021;26.60;33.60;29.80;67.00;0.00;0.00;4.00;270.00;1.00;C 
17/11/2021;26.40;34.00;30.00;71.00;2.40;3.00;4.00;250.00;1.00;C 
18/11/2021;27.00;33.80;29.80;71.00;;6.50;4.00;330.00;1.00;C 
19/11/2021;25.00;30.60;27.90;74.00;;3.00;5.00;250.00;2.00;W 
20/11/2021;26.40;31.80;27.90;78.00;0.00;0.20;7.00;330.00;2.00;C 
21/11/2021;25.20;32.40;29.40;73.00;7.00;2.40;5.00;240.00;2.00;SW
22/11/2021;27.20;32.80;29.30;74.00;0.00;6.00;5.00;250.00;2.00;C 
23/11/2021;25.00;32.40;27.90;76.00;0.00;3.00;8.00;290.00;4.00;W 
24/11/2021;25.60;33.80;29.30;62.00;0.00;2.60;4.00;320.00;2.00;W 
25/11/2021;26.80;33.80;29.10;73.00;0.00;1.20;6.00;350.00;1.00;C 
26/11/2021;25.60;34.00;28.20;80.00;0.00;2.20;5.00;330.00;2.00;C 
27/11/2021;25.20;32.60;27.60;78.00;34.00;4.00;4.00;270.00;2.00;W 
28/11/2021;24.00;32.80;28.10;74.00;5.00;4.50;8.00;260.00;4.00;W 
29/11/2021;25.60;32.40;28.40;76.00;0.30;1.20;4.00;270.00;2.00;W 
30/11/2021;26.60;31.80;28.90;75.00;0.00;5.00;6.00;340.00;1.00;C 
01/12/2021;25.00;34.60;29.70;66.00;;0.70;7.00;240.00;2.00;W 
02/12/2021;27.20;35.20;31.00;64.00;0.00;2.40;4.00;280.00;3.00;W 
03/12/2021;27.00;32.40;29.30;74.00;;6.50;5.00;320.00;2.00;W 
04/12/2021;27.80;29.00;27.40;78.00;0.00;1.00;4.00;300.00;1.00;C 
05/12/2021;25.00;28.20;26.60;82.00;2.50;0.00;3.00;270.00;0.00;C 
06/12/2021;24.40;32.00;27.50;80.00;11.90;0.00;5.00;320.00;1.00;C 
07/12/2021;24.00;29.00;26.40;86.00;65.60;2.50;3.00;290.00;1.00;C 
08/12/2021;24.40;32.60;28.50;80.00;1.50;0.00;5.00;320.00;1.00;C 
09/12/2021;25.00;31.00;27.50;87.00;30.50;5.00;5.00;330.00;2.00;C 
10/12/2021;24.80;31.80;28.40;81.00;0.60;2.50;5.00;320.00;2.00;C 
11/12/2021;25.00;30.60;27.30;84.00;1.60;5.70;3.00;280.00;2.00;C 
12/12/2021;;32.80;28.90;76.00;0.00;4.20;7.00;250.00;2.00;W 
13/12/2021;25.00;32.00;29.00;76.00;;4.00;5.00;340.00;2.00;C 
14/12/2021;26.80;31.60;28.60;79.00;;7.00;8.00;340.00;2.00;C 
15/12/2021;26.80;31.40;28.70;79.00;7.40;0.30;4.00;250.00;1.00;C 
16/12/2021;26.80;32.60;28.30;81.00;0.00;2.00;5.00;330.00;1.00;C 
17/12/2021;25.40;32.40;28.40;79.00;0.00;2.40;5.00;350.00;1.00;C 
18/12/2021;25.80;33.60;28.50;76.00;0.40;5.00;6.00;120.00;2.00;C 
19/12/2021;26.00;32.60;29.10;80.00;2.40;5.20;3.00;310.00;1.00;C 
20/12/2021;26.60;33.00;27.90;84.00;0.00;6.00;4.00;320.00;1.00;C 
21/12/2021;;29.80;26.80;88.00;1.50;1.00;5.00;320.00;1.00;C 
22/12/2021;24.60;32.60;28.20;80.00;6.80;0.60;4.00;330.00;1.00;C 
23/12/2021;25.60;31.60;26.20;88.00;0.00;4.70;3.00;310.00;1.00;C 
24/12/2021;24.60;32.60;28.00;78.00;19.70;2.00;5.00;320.00;1.00;C 
25/12/2021;25.00;31.40;28.10;81.00;;3.60;3.00;290.00;1.00;C 
26/12/2021;24.00;31.40;27.30;78.00;9.40;3.00;3.00;320.00;1.00;C 
27/12/2021;24.20;30.80;28.20;77.00;;5.00;7.00;330.00;2.00;C 
28/12/2021;26.20;31.60;28.20;82.00;0.00;7.20;8.00;340.00;2.00;C 
29/12/2021;24.60;30.80;27.50;84.00;9.00;3.80;4.00;320.00;1.00;C 
30/12/2021;26.00;30.20;28.00;84.00;0.00;2.00;5.00;320.00;1.00;C 
31/12/2021;25.80;33.60;29.30;77.00;0.80;0.00;4.00;260.00;1.00;C 
01/01/2022;25.00;32.40;28.90;75.00;0.50;4.00;3.00;260.00;1.00;C 
02/01/2022;26.60;32.40;28.20;82.00;0.00;3.50;6.00;220.00;2.00;W 
03/01/2022;25.80;32.80;29.20;72.00;0.00;2.90;5.00;320.00;2.00;C 
04/01/2022;25.80;32.40;28.90;71.00;;6.20;5.00;320.00;1.00;C 
05/01/2022;26.60;33.00;29.40;75.00;0.00;5.60;5.00;320.00;1.00;C 
06/01/2022;25.60;31.80;27.90;86.00;34.50;7.50;5.00;320.00;1.00;C 
07/01/2022;25.60;35.00;29.30;74.00;6.80;2.00;5.00;270.00;1.00;C 
08/01/2022;26.20;32.40;28.60;77.00;0.30;6.90;4.00;300.00;1.00;C 
09/01/2022;26.60;32.60;29.10;77.00;0.00;7.00;8.00;340.00;2.00;C 
10/01/2022;25.20;31.80;28.30;78.00;;1.50;7.00;330.00;2.00;C 
11/01/2022;24.80;31.40;26.90;86.00;24.00;1.00;7.00;340.00;1.00;C 
12/01/2022;24.40;31.20;26.70;87.00;27.20;3.40;7.00;320.00;2.00;C 
13/01/2022;24.60;30.80;27.20;84.00;15.60;5.00;6.00;340.00;1.00;C 
14/01/2022;24.00;31.40;26.50;88.00;13.00;0.00;4.00;360.00;1.00;C 
15/01/2022;24.60;29.40;26.70;86.00;4.00;0.60;5.00;340.00;1.00;C 
16/01/2022;25.00;29.00;27.40;87.00;0.00;0.40;6.00;320.00;2.00;C 
17/01/2022;25.20;30.80;28.10;82.00;12.80;0.00;6.00;330.00;1.00;C 
18/01/2022;25.20;29.00;26.30;92.00;8.10;4.00;6.00;320.00;2.00;NW
19/01/2022;24.40;30.20;27.30;84.00;204.00;0.20;8.00;320.00;2.00;C 
20/01/2022;24.60;29.00;26.20;83.00;6.60;5.80;4.00;260.00;1.00;C 
21/01/2022;24.80;31.00;27.60;79.00;0.00;0.00;7.00;340.00;1.00;C 
22/01/2022;25.00;30.40;27.30;82.00;6.00;5.00;6.00;330.00;2.00;W 
23/01/2022;24.60;32.80;29.30;75.00;3.20;3.20;9.00;340.00;4.00;W 
24/01/2022;26.20;34.40;29.60;72.00;0.00;6.00;7.00;315.00;2.00;C 
25/01/2022;26.80;31.40;28.80;80.00;0.00;8.00;5.00;330.00;1.00;C 
26/01/2022;25.00;30.00;27.20;83.00;5.20;1.50;4.00;320.00;1.00;C 
27/01/2022;25.60;31.80;28.10;80.00;0.00;0.00;5.00;340.00;2.00;C 
28/01/2022;25.60;32.40;28.70;78.00;5.20;6.00;5.00;270.00;1.00;C 
29/01/2022;25.80;30.80;27.90;80.00;0.00;3.00;6.00;350.00;2.00;C 
30/01/2022;25.00;31.80;28.00;81.00;;0.60;7.00;340.00;2.00;C 
31/01/2022;26.00;31.60;28.00;78.00;0.00;3.70;9.00;330.00;2.00;C 
01/02/2022;26.00;31.20;28.50;81.00;;5.00;3.00;350.00;1.00;C 
02/02/2022;24.40;31.20;28.00;82.00;4.00;5.50;7.00;340.00;1.00;C 
03/02/2022;26.20;32.00;28.70;78.00;0.00;3.80;4.00;120.00;2.00;C 
04/02/2022;23.60;31.00;26.90;86.00;88.30;5.80;7.00;320.00;2.00;C 
05/02/2022;25.00;28.60;26.00;90.00;16.30;3.50;3.00;270.00;1.00;C 
06/02/2022;25.20;31.40;27.90;81.00;41.50;0.00;8.00;320.00;3.00;C 
07/02/2022;25.00;30.40;27.60;82.00;10.00;1.70;6.00;330.00;1.00;C 
08/02/2022;25.40;28.00;26.50;91.00;6.50;5.80;6.00;320.00;0.00;C 
09/02/2022;24.80;30.80;26.50;83.00;63.80;0.00;8.00;330.00;3.00;W 
10/02/2022;24.80;31.20;27.40;78.00;1.20;6.00;6.00;290.00;2.00;C 
11/02/2022;24.60;30.80;27.70;79.00;;0.30;7.00;320.00;1.00;C 
12/02/2022;25.40;29.60;27.80;81.00;0.40;0.50;7.00;320.00;2.00;C 
13/02/2022;26.20;29.40;27.20;85.00;0.00;0.00;6.00;320.00;1.00;C 
14/02/2022;25.20;30.60;26.50;86.00;0.00;0.20;6.00;260.00;1.00;C 
15/02/2022;24.20;32.60;27.10;88.00;23.50;0.10;5.00;300.00;1.00;C 
16/02/2022;25.00;32.60;28.40;77.00;2.40;2.20;5.00;340.00;1.00;C 
17/02/2022;24.80;31.00;27.30;85.00;47.50;7.80;4.00;310.00;1.00;C 
18/02/2022;25.00;30.00;27.40;88.00;0.80;5.00;3.00;0.00;0.00;C 
19/02/2022;25.00;32.40;28.00;84.00;2.70;0.00;4.00;280.00;1.00;C 
20/02/2022;25.60;30.80;27.90;83.00;2.80;2.20;6.00;310.00;1.00;C 
21/02/2022;26.00;32.40;28.50;74.00;0.80;1.60;5.00;350.00;1.00;C 
22/02/2022;25.60;34.40;29.30;74.00;3.00;3.00;8.00;340.00;1.00;C 
23/02/2022;24.60;32.20;27.60;79.00;1.00;2.50;5.00;320.00;2.00;NW
24/02/2022;24.40;33.20;28.60;67.00;17.80;0.60;7.00;270.00;2.00;W 
25/02/2022;26.20;29.80;27.70;73.00;0.00;1.50;4.00;240.00;2.00;W 
26/02/2022;24.60;32.40;27.90;75.00;2.50;1.20;5.00;260.00;2.00;W 
27/02/2022;25.60;31.20;27.50;79.00;;2.20;7.00;300.00;2.00;C 
28/02/2022;25.00;31.00;28.10;78.00;1.00;2.00;8.00;230.00;2.00;C 
01/03/2022;24.60;29.20;26.50;86.00;12.60;1.20;5.00;270.00;1.00;C 
02/03/2022;24.60;32.40;27.00;84.00;5.20;0.00;4.00;270.00;2.00;W 
03/03/2022;25.20;32.40;28.30;78.00;6.60;2.40;8.00;340.00;2.00;C 
04/03/2022;25.00;31.60;28.10;78.00;3.70;7.00;6.00;320.00;1.00;C 
05/03/2022;25.40;33.40;27.10;78.00;;2.00;8.00;250.00;2.00;W 
06/03/2022;25.00;32.80;27.90;77.00;12.10;2.00;7.00;300.00;4.00;W 
07/03/2022;26.80;33.00;29.10;71.00;0.00;4.60;8.00;250.00;2.00;C 
08/03/2022;25.00;32.00;27.80;80.00;;1.10;5.00;330.00;1.00;C 
09/03/2022;26.00;31.80;28.10;80.00;0.50;3.00;7.00;340.00;1.00;C 
10/03/2022;26.00;32.40;28.50;77.00;;1.40;9.00;320.00;2.00;C 
11/03/2022;25.40;32.00;27.50;85.00;;5.30;10.00;340.00;3.00;C 
12/03/2022;25.80;31.80;27.00;89.00;7.50;6.00;3.00;340.00;1.00;C 
13/03/2022;26.20;31.40;28.00;85.00;34.50;4.00;8.00;310.00;2.00;C 
14/03/2022;26.40;33.60;28.70;80.00;2.60;4.50;7.00;320.00;1.00;C 
15/03/2022;;30.20;27.50;85.00;2.50;6.00;3.00;100.00;1.00;C 
16/03/2022;25.20;33.40;28.70;77.00;6.20;0.00;5.00;330.00;1.00;C 
17/03/2022;25.60;32.00;28.70;84.00;0.20;6.20;7.00;330.00;1.00;C 
18/03/2022;26.40;33.60;29.20;79.00;0.40;4.10;4.00;270.00;1.00;C 
19/03/2022;26.00;34.40;29.50;73.00;;0.80;9.00;280.00;4.00;W 
20/03/2022;27.00;35.00;30.00;64.00;0.00;5.60;5.00;300.00;3.00;W 
21/03/2022;27.40;33.20;29.70;69.00;0.00;8.00;8.00;230.00;4.00;W 
22/03/2022;26.80;32.60;29.10;74.00;;5.00;6.00;330.00;1.00;C 
23/03/2022;26.00;32.20;27.70;80.00;1.50;1.50;3.00;260.00;1.00;C 
24/03/2022;25.40;33.00;28.30;78.00;5.30;1.80;8.00;330.00;1.00;C 
25/03/2022;25.80;33.40;29.20;78.00;0.00;8.00;6.00;300.00;1.00;C 
26/03/2022;26.60;30.00;26.60;88.00;;4.00;4.00;330.00;1.00;C 
27/03/2022;24.20;32.60;27.50;85.00;22.50;0.00;9.00;260.00;2.00;C 
28/03/2022;25.00;32.20;28.00;81.00;14.40;7.40;8.00;340.00;1.00;C 
29/03/2022;25.40;32.80;29.30;74.00;0.00;7.40;5.00;320.00;2.00;C 
30/03/2022;26.60;32.60;29.10;76.00;;4.50;4.00;320.00;1.00;C 
31/03/2022;;32.80;28.90;78.00;;1.80;9.00;320.00;2.00;C 
01/04/2022;26.40;31.60;28.50;76.00;0.00;5.20;3.00;270.00;0.00;C 
02/04/2022;26.20;32.80;27.40;82.00;3.80;0.70;6.00;330.00;1.00;C 
03/04/2022;26.40;33.00;26.70;83.00;18.00;4.00;8.00;330.00;2.00;C 
04/04/2022;25.00;32.80;28.30;78.00;27.30;3.30;6.00;320.00;1.00;C 
05/04/2022;25.60;32.40;27.60;81.00;0.00;7.60;6.00;340.00;1.00;C 
06/04/2022;24.80;34.40;28.50;74.00;54.00;7.00;7.00;330.00;1.00;C 
07/04/2022;25.00;33.60;28.90;76.00;0.00;8.00;10.00;330.00;2.00;C 
08/04/2022;25.00;34.20;28.00;76.00;0.00;5.10;4.00;270.00;0.00;C 
09/04/2022;25.60;32.00;28.50;73.00;45.70;3.70;4.00;330.00;1.00;C 
10/04/2022;26.00;33.20;29.30;74.00;0.00;6.50;4.00;320.00;1.00;C 
11/04/2022;26.40;32.80;28.20;78.00;;7.00;6.00;320.00;1.00;C 
12/04/2022;25.00;32.60;28.60;80.00;30.00;3.50;7.00;320.00;1.00;C 
13/04/2022;26.40;31.60;28.80;80.00;1.70;4.10;3.00;340.00;1.00;C 
14/04/2022;25.40;32.40;28.70;79.00;0.40;3.50;7.00;340.00;1.00;C 
15/04/2022;26.00;34.00;29.90;81.00;;6.00;5.00;320.00;1.00;C 
16/04/2022;25.00;32.80;29.20;75.00;;7.40;5.00;310.00;1.00;C 
17/04/2022;26.60;33.20;29.70;77.00;0.60;7.50;3.00;340.00;1.00;C 
18/04/2022;26.20;33.60;29.40;80.00;16.00;7.50;6.00;330.00;1.00;C 
19/04/2022;26.40;32.80;28.60;78.00;;6.00;9.00;340.00;2.00;C 
20/04/2022;25.00;33.00;28.80;76.00;0.40;4.50;4.00;270.00;1.00;C 
21/04/2022;26.60;29.20;27.40;84.00;4.00;3.80;3.00;270.00;0.00;C 
22/04/2022;26.00;30.80;26.40;88.00;11.00;0.00;5.00;140.00;0.00;C 
